Positive,Negative,Game_name,Positive_Rate,Link
5,5,NASCAR Heat 2  2018 Season Update,0.5,https://store.steampowered.com/app/784160/NASCAR_Heat_2__2018_Season_Update/
15,15,Barbarian Souls,0.53,https://store.steampowered.com/app/769110/Barbarian_Souls/
22,14,Voidship The Long Journey,0.63,https://store.steampowered.com/app/906740/Voidship_The_Long_Journey/
65,41,Have A Sticker,0.62,https://store.steampowered.com/app/841860/Have_A_Sticker/
82,68,They Are Hundreds,0.55,https://store.steampowered.com/app/806860/They_Are_Hundreds/
7,10,Idol Quest VR,0.47,https://store.steampowered.com/app/776140/Idol_Quest_VR/
16,6,Cemetery Warrior 2,0.77,https://store.steampowered.com/app/761410/Cemetery_Warrior_2/
38,13,White Pearl,0.76,https://store.steampowered.com/app/761280/White_Pearl/
95,39,Conan Exiles  The Imperial East Pack,0.71,https://store.steampowered.com/app/760730/Conan_Exiles__The_Imperial_East_Pack/
53,20,KAKUSANKIBOU,0.73,https://store.steampowered.com/app/760550/KAKUSANKIBOU/
136,46,Immersion Pack  Europa Universalis IV Rule Britannia,0.75,https://store.steampowered.com/app/760070/Immersion_Pack__Europa_Universalis_IV_Rule_Britannia/
7,3,Taste of Power,0.7,https://store.steampowered.com/app/758250/Taste_of_Power/
87,24,PLANES ATTACK,0.79,https://store.steampowered.com/app/1053000/PLANES_ATTACK/
156,42,MORDHAU  Supporter Pack,0.79,https://store.steampowered.com/app/1049020/MORDHAU__Supporter_Pack/
10,4,Pinball FX3  Williams Pinball Volume 3,0.78,https://store.steampowered.com/app/1044440/Pinball_FX3__Williams_Pinball_Volume_3/
30,11,INVITATION,0.75,https://store.steampowered.com/app/1023750/INVITATION/
39,11,Treasure chest Corps,0.78,https://store.steampowered.com/app/1033450/Treasure_chest_Corps/
130,47,,0.74,https://store.steampowered.com/app/1021670/_/
23,11,Farming Simulator 19  Anderson Group Equipment Pack,0.7,https://store.steampowered.com/app/1015880/Farming_Simulator_19__Anderson_Group_Equipment_Pack/
240,64,Warhammer Vermintide 2  Back to Ubersreik,0.79,https://store.steampowered.com/app/975400/Warhammer_Vermintide_2__Back_to_Ubersreik/
11,6,Die Young Prologue,0.7,https://store.steampowered.com/app/973000/Die_Young_Prologue/
95,39,A story of a song,0.71,https://store.steampowered.com/app/962940/_A_story_of_a_song/
118,52,9Dragons  Kung Fu Arena,0.7,https://store.steampowered.com/app/956580/9Dragons__Kung_Fu_Arena/
12,6,MiG29 for DCS World,0.72,https://store.steampowered.com/app/957110/MiG29_for_DCS_World/
36,11,HITMAN  GOTY Legacy Pack,0.78,https://store.steampowered.com/app/960831/HITMAN__GOTY_Legacy_Pack/
92,25,Jurassic World Evolution Secrets of Dr Wu,0.79,https://store.steampowered.com/app/953940/Jurassic_World_Evolution_Secrets_of_Dr_Wu/
7,3,RWBY Grimm Eclipse  Team RWBY Timeskip Costume Pack,0.7,https://store.steampowered.com/app/954101/RWBY_Grimm_Eclipse__Team_RWBY_Timeskip_Costume_Pack/
812,301,Sid Meiers Civilization VI Gathering Storm,0.73,https://store.steampowered.com/app/947510/Sid_Meiers_Civilization_VI_Gathering_Storm/
72,23,Cities Skylines  Campus,0.76,https://store.steampowered.com/app/944071/Cities_Skylines__Campus/
53,15,TouHou Nil Soul,0.79,https://store.steampowered.com/app/941300/_TouHou_Nil_Soul/
198,77,Tunshi Kongming Legends,0.72,https://store.steampowered.com/app/929200/_Tunshi_Kongming_Legends/
196,53,Assassins Creed Odyssey  Season Pass,0.79,https://store.steampowered.com/app/937890/Assassins_Creed_Odyssey__Season_Pass/
136,41,Endless Space 2  Supremacy,0.77,https://store.steampowered.com/app/806780/Endless_Space_2__Supremacy/
81,31,Seek Or Die,0.73,https://store.steampowered.com/app/803030/Seek_Or_Die/
19,9,International Basketball Manager,0.71,https://store.steampowered.com/app/854890/International_Basketball_Manager/
37,12,PC Building Simulator  Razer Workshop,0.77,https://store.steampowered.com/app/982590/PC_Building_Simulator__Razer_Workshop/
9,4,Dungeons 3  An Unexpected DLC,0.76,https://store.steampowered.com/app/975360/Dungeons_3__An_Unexpected_DLC/
8,9,The Front of Greed,0.52,https://store.steampowered.com/app/839680/The_Front_of_Greed/
10,6,Sky Shepherd,0.68,https://store.steampowered.com/app/1060450/Sky_Shepherd/
17,11,Easy Shooter,0.64,https://store.steampowered.com/app/1046490/Easy_Shooter/
29,22,,0.58,https://store.steampowered.com/app/868320/_/
6,5,Highway Wars,0.63,https://store.steampowered.com/app/800580/Highway_Wars/
8,5,Life and Debt A Real Life Simulator,0.69,https://store.steampowered.com/app/799840/Life_and_Debt_A_Real_Life_Simulator/
25,13,Snake Classic,0.68,https://store.steampowered.com/app/780750/Snake_Classic/
6,4,Injustice 2  Infinite Transforms,0.6,https://store.steampowered.com/app/814251/Injustice_2__Infinite_Transforms/
13,14,The Commission Organized Crime Grand Strategy,0.51,https://store.steampowered.com/app/798830/The_Commission_Organized_Crime_Grand_Strategy/
24,33,Typical Nightmare,0.43,https://store.steampowered.com/app/822650/Typical_Nightmare/
4,8,Retro Sphere,0.41,https://store.steampowered.com/app/783920/Retro_Sphere/
11,10,Piwall,0.57,https://store.steampowered.com/app/775850/Piwall/
8,8,WarGround,0.56,https://store.steampowered.com/app/1017480/WarGround/
13,7,The Marvellous Machine,0.65,https://store.steampowered.com/app/1000510/The_Marvellous_Machine/
7,7,Need for Spirit Drink  Drive Simulator,0.57,https://store.steampowered.com/app/924670/Need_for_Spirit_Drink__Drive_Simulator/
5,5,Night Homing,0.5,https://store.steampowered.com/app/964240/_Night_Homing/
6,10,Plunder,0.43,https://store.steampowered.com/app/964960/Plunder/
8,5,Fireflies,0.69,https://store.steampowered.com/app/915440/Fireflies/
11,8,Holiday Escape,0.63,https://store.steampowered.com/app/911050/Holiday_Escape/
8,5,Test your knowledge Cats,0.69,https://store.steampowered.com/app/918180/Test_your_knowledge_Cats/
5,8,MMA Simulator,0.46,https://store.steampowered.com/app/913820/MMA_Simulator/
7,5,Shennong Taste of Illusion,0.66,https://store.steampowered.com/app/907970/Shennong_Taste_of_Illusion/
12,8,Falldown 79 Bottle of truth,0.6,https://store.steampowered.com/app/907950/Falldown_79_Bottle_of_truth/
9,7,,0.62,https://store.steampowered.com/app/905670/_/
32,16,Dominus 2,0.68,https://store.steampowered.com/app/905650/Dominus_2/
6,5,Chocolate Factory,0.63,https://store.steampowered.com/app/989910/Chocolate_Factory/
11,10,Demon Club,0.57,https://store.steampowered.com/app/992620/_Demon_Club/
26,26,STARBO,0.5,https://store.steampowered.com/app/774321/STARBO/
6,9,Parkour Simulator,0.4,https://store.steampowered.com/app/807790/Parkour_Simulator/
26,36,Cryptocurrency Clicker,0.43,https://store.steampowered.com/app/820750/Cryptocurrency_Clicker/
6,6,Armored Train,0.58,https://store.steampowered.com/app/879620/Armored_Train/
10,9,Voxel Drivers,0.57,https://store.steampowered.com/app/1012820/Voxel_Drivers/
47,38,blue,0.56,https://store.steampowered.com/app/810200/blue/
26,20,National Machine,0.58,https://store.steampowered.com/app/856010/National_Machine/
44,28,Downtown Mafia Gang Wars,0.62,https://store.steampowered.com/app/889730/Downtown_Mafia_Gang_Wars/
23,30,SOULCALIBUR VI  DLC1 Tira,0.45,https://store.steampowered.com/app/874345/SOULCALIBUR_VI__DLC1_Tira/
4,7,Keyhole Spy Hot Nurses,0.45,https://store.steampowered.com/app/935500/Keyhole_Spy_Hot_Nurses/
6,7,Cute Girls VR,0.53,https://store.steampowered.com/app/934990/Cute_Girls_VR/
61,41,Dark SASI,0.6,https://store.steampowered.com/app/856130/Dark_SASI/
13,7,Jack the Barbarian,0.65,https://store.steampowered.com/app/852160/Jack_the_Barbarian/
52,27,Bane of Asphodel,0.67,https://store.steampowered.com/app/831810/Bane_of_Asphodel/
178,114,Destined,0.61,https://store.steampowered.com/app/827860/Destined/
21,16,Logout,0.59,https://store.steampowered.com/app/798950/Logout/
26,14,Orbos,0.67,https://store.steampowered.com/app/801910/Orbos/
41,30,The Alpha Device,0.59,https://store.steampowered.com/app/786570/The_Alpha_Device/
7,7,Mirage of Dragon,0.5,https://store.steampowered.com/app/782380/Mirage_of_Dragon/
7,8,Jump Jumpz,0.53,https://store.steampowered.com/app/968200/Jump_Jumpz/
6,6,Hentai no Hero,0.5,https://store.steampowered.com/app/945890/Hentai_no_Hero/
4,8,Mahjong Magic Journey 2,0.41,https://store.steampowered.com/app/929430/Mahjong_Magic_Journey_2/
10,10,FARHOME,0.5,https://store.steampowered.com/app/787550/FARHOME/
27,25,Magic Nations,0.53,https://store.steampowered.com/app/773530/Magic_Nations/
6,6,Kolumno,0.58,https://store.steampowered.com/app/970710/Kolumno/
4,8,Zaccaria Pinball  27 Retro Tables,0.41,https://store.steampowered.com/app/974400/Zaccaria_Pinball__27_Retro_Tables/
8,8,Jigsaw Masterpieces,0.5,https://store.steampowered.com/app/977490/Jigsaw_Masterpieces/
7,6,Not Heaven,0.61,https://store.steampowered.com/app/951250/Not_Heaven/
11,11,Monster Farm,0.5,https://store.steampowered.com/app/919560/Monster_Farm/
5,8,Love at Elevation,0.46,https://store.steampowered.com/app/952020/Love_at_Elevation/
23,15,Cricket Captain 2018,0.63,https://store.steampowered.com/app/817720/Cricket_Captain_2018/
9,8,Pillage,0.58,https://store.steampowered.com/app/802080/Pillage/
5,5,,0.5,https://store.steampowered.com/app/998150/_/
8,8,Grave Keeper,0.5,https://store.steampowered.com/app/979810/Grave_Keeper/
27,22,Zup Arena,0.57,https://store.steampowered.com/app/914160/Zup_Arena/
10,11,WAKFU  Beach Pack,0.52,https://store.steampowered.com/app/889340/WAKFU__Beach_Pack/
6,6,PlatONIR,0.5,https://store.steampowered.com/app/882070/PlatONIR/
137,75,To the Core,0.65,https://store.steampowered.com/app/874030/To_the_Core/
137,71,SurvivalZ Battlegrounds,0.66,https://store.steampowered.com/app/873220/SurvivalZ_Battlegrounds/
10,11,Idle Cooking Emperor,0.52,https://store.steampowered.com/app/1053170/Idle_Cooking_Emperor/
17,8,Land Of The Void,0.68,https://store.steampowered.com/app/1015700/Land_Of_The_Void/
9,8,Witch The Bloodlines,0.58,https://store.steampowered.com/app/925690/Witch_The_Bloodlines/
7,5,Dungeon Stars,0.66,https://store.steampowered.com/app/788640/Dungeon_Stars/
24,14,Chicken Rider,0.65,https://store.steampowered.com/app/871550/Chicken_Rider/
18,27,Fight the Horror,0.4,https://store.steampowered.com/app/857600/Fight_the_Horror/
143,96,Impossible Runner,0.6,https://store.steampowered.com/app/790790/Impossible_Runner/
26,15,Sargons Lair,0.65,https://store.steampowered.com/app/912810/Sargons_Lair/
7,7,Crazy Alchemist,0.57,https://store.steampowered.com/app/914680/Crazy_Alchemist/
8,5,Tennis Story,0.69,https://store.steampowered.com/app/933380/Tennis_Story/
8,6,PixelRPG,0.64,https://store.steampowered.com/app/933290/PixelRPG/
9,10,Atomic Rancher,0.52,https://store.steampowered.com/app/914240/Atomic_Rancher/
7,11,Cars Arena,0.44,https://store.steampowered.com/app/873810/Cars_Arena/
8,5,Crimson Light,0.69,https://store.steampowered.com/app/873250/Crimson_Light/
18,16,Masked Forces 3,0.55,https://store.steampowered.com/app/826000/Masked_Forces_3/
11,11,Mahjong Pretty Manga Girls,0.5,https://store.steampowered.com/app/885190/Mahjong_Pretty_Manga_Girls/
8,11,Envoy of Nezphere,0.47,https://store.steampowered.com/app/876110/Envoy_of_Nezphere/
7,7,VR Jogger,0.57,https://store.steampowered.com/app/904820/VR_Jogger/
9,6,Outback Survival,0.6,https://store.steampowered.com/app/898460/Outback_Survival/
17,9,Galactic Battles,0.69,https://store.steampowered.com/app/776190/Galactic_Battles/
13,9,Little Marisas Disaster Journey,0.63,https://store.steampowered.com/app/838940/Little_Marisas_Disaster_Journey/
13,7,Space Rocket,0.65,https://store.steampowered.com/app/781660/Space_Rocket/
26,17,Rise of the Pirates,0.62,https://store.steampowered.com/app/950240/Rise_of_the_Pirates/
8,14,Blinding Dark,0.4,https://store.steampowered.com/app/303870/Blinding_Dark/
14,8,Commanager Tycoon,0.68,https://store.steampowered.com/app/847630/Commanager_Tycoon/
40,40,Winions Mana Champions,0.5,https://store.steampowered.com/app/803220/Winions_Mana_Champions/
24,17,Lost in the Dungeon,0.6,https://store.steampowered.com/app/780580/Lost_in_the_Dungeon/
4,6,Apocalypse zombie Race,0.4,https://store.steampowered.com/app/768510/Apocalypse_zombie_Race/
7,5,Favor Chess,0.66,https://store.steampowered.com/app/1014920/Favor_Chess/
57,42,Battle Simulator,0.58,https://store.steampowered.com/app/879670/Battle_Simulator/
7,5,DeepWeb,0.66,https://store.steampowered.com/app/904780/DeepWeb/
10,7,Dr Pills,0.64,https://store.steampowered.com/app/836790/Dr_Pills/
21,30,Bitcoin,0.43,https://store.steampowered.com/app/819650/Bitcoin/
10,13,Small Sister,0.47,https://store.steampowered.com/app/904600/Small_Sister/
10,6,Dots Pop  Sexy Hentai Girls,0.68,https://store.steampowered.com/app/987590/Dots_Pop__Sexy_Hentai_Girls/
15,8,The Monster,0.69,https://store.steampowered.com/app/959870/The_Monster/
46,58,Valor Time,0.45,https://store.steampowered.com/app/890820/Valor_Time/
6,11,The Hero Project Open Season,0.41,https://store.steampowered.com/app/838050/The_Hero_Project_Open_Season/
6,6,StackFortress,0.58,https://store.steampowered.com/app/788490/StackFortress/
6,5,Train Simulator Rhine Valley Freiburg  Basel Route AddOn,0.63,https://store.steampowered.com/app/820200/Train_Simulator_Rhine_Valley_Freiburg__Basel_Route_AddOn/
9,6,Pure Football 2018,0.66,https://store.steampowered.com/app/774901/Pure_Football_2018/
10,6,The Curse of the Werewolves,0.68,https://store.steampowered.com/app/316420/The_Curse_of_the_Werewolves/
17,11,A City Sleeps,0.64,https://store.steampowered.com/app/316180/A_City_Sleeps/
28,20,Appointment With FEAR,0.6,https://store.steampowered.com/app/316140/Appointment_With_FEAR/
750,225,AXEL  Air XenoDawn,0.77,https://store.steampowered.com/app/319830/AXEL__Air_XenoDawn/
19,13,Meadowland,0.62,https://store.steampowered.com/app/320120/Meadowland/
4,7,Pirate Hell,0.45,https://store.steampowered.com/app/321080/Pirate_Hell/
7,10,Stained Demo,0.47,https://store.steampowered.com/app/320880/Stained_Demo/
5,5,Escape Dead Island Underwater Labs,0.5,https://store.steampowered.com/app/320860/Escape_Dead_Island_Underwater_Labs/
16,19,Fabula Mortis,0.48,https://store.steampowered.com/app/320790/Fabula_Mortis/
33,31,Season Match 2,0.53,https://store.steampowered.com/app/320650/Season_Match_2/
26,14,Always Sometimes Monsters Demo,0.67,https://store.steampowered.com/app/317760/Always_Sometimes_Monsters_Demo/
45,37,Congo,0.56,https://store.steampowered.com/app/317530/Congo/
7,6,SKILL  Special Force 2  Infantry Pack,0.61,https://store.steampowered.com/app/317500/SKILL__Special_Force_2__Infantry_Pack/
10,14,Lords of the Fallen  Lion Heart Pack,0.45,https://store.steampowered.com/app/317208/Lords_of_the_Fallen__Lion_Heart_Pack/
8,8,Lords of the Fallen  The Arcane Boost,0.56,https://store.steampowered.com/app/317203/Lords_of_the_Fallen__The_Arcane_Boost/
15,21,Lords of the Fallen  Demonic Weapon Pack,0.44,https://store.steampowered.com/app/317201/Lords_of_the_Fallen__Demonic_Weapon_Pack/
37,41,The Waste Land,0.48,https://store.steampowered.com/app/316970/The_Waste_Land/
21,15,Rhombus Legends,0.61,https://store.steampowered.com/app/844490/Rhombus_Legends/
16,15,Infected Battlegrounds,0.54,https://store.steampowered.com/app/843730/Infected_Battlegrounds/
6,9,Duder,0.46,https://store.steampowered.com/app/814770/Duder/
5,5,Larkin building by Frank Lloyd Wright,0.5,https://store.steampowered.com/app/814700/Larkin_building_by_Frank_Lloyd_Wright/
9,13,Clash of Castle,0.45,https://store.steampowered.com/app/787250/Clash_of_Castle/
6,5,Twisted Sails,0.63,https://store.steampowered.com/app/782630/Twisted_Sails/
26,14,2018 Edition Addon  Power  Revolution DLC,0.67,https://store.steampowered.com/app/783910/2018_Edition_Addon__Power__Revolution_DLC/
13,9,Sentris,0.63,https://store.steampowered.com/app/303530/Sentris/
10,8,Rush for Glory,0.61,https://store.steampowered.com/app/303470/Rush_for_Glory/
19,19,Heileen 1 Sail Away,0.5,https://store.steampowered.com/app/302950/Heileen_1_Sail_Away/
41,20,Altitude0 Lower  Faster,0.68,https://store.steampowered.com/app/308080/Altitude0_Lower__Faster/
33,38,Wildlife Park 2  Fantasy,0.47,https://store.steampowered.com/app/307990/Wildlife_Park_2__Fantasy/
17,15,Cricket Captain 2014,0.56,https://store.steampowered.com/app/307980/Cricket_Captain_2014/
33,26,Wildlife Park 2  Dino World,0.57,https://store.steampowered.com/app/307930/Wildlife_Park_2__Dino_World/
19,10,Wildlife Park 2  Marine World,0.68,https://store.steampowered.com/app/307900/Wildlife_Park_2__Marine_World/
36,37,Sid Meiers Civilization Beyond Earth Exoplanets Map Pack,0.5,https://store.steampowered.com/app/304010/Sid_Meiers_Civilization_Beyond_Earth_Exoplanets_Map_Pack/
15,8,Qasir alWasat International Edition,0.69,https://store.steampowered.com/app/296030/Qasir_alWasat_International_Edition/
71,77,Hero Generations,0.48,https://store.steampowered.com/app/295590/Hero_Generations/
21,21,School Grounds,0.5,https://store.steampowered.com/app/984240/School_Grounds/
14,11,Beat,0.56,https://store.steampowered.com/app/931220/Beat/
4,8,The Entity,0.41,https://store.steampowered.com/app/857370/The_Entity/
60,35,Alpha Zylon,0.64,https://store.steampowered.com/app/313210/Alpha_Zylon/
28,19,The Abbey,0.61,https://store.steampowered.com/app/313200/The_Abbey/
4,7,Red Johnsons Chronicles  12  Steam Special Edition,0.45,https://store.steampowered.com/app/312050/Red_Johnsons_Chronicles__12__Steam_Special_Edition/
44,21,Data Hacker Initiation,0.69,https://store.steampowered.com/app/311860/Data_Hacker_Initiation/
52,56,Pixel Hunter,0.49,https://store.steampowered.com/app/313040/Pixel_Hunter/
34,20,Zoo Rampage,0.64,https://store.steampowered.com/app/312900/Zoo_Rampage/
14,9,PowerUp,0.65,https://store.steampowered.com/app/312640/PowerUp/
14,5,Black Ice Demo,0.78,https://store.steampowered.com/app/312590/Black_Ice_Demo/
